name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2021-01-06T11:00:00,1.8,-1.8,-0.6,83.9,0,0,,0.04,0.12,,13,340,1016.1,99.5,15,47,0.2,0,,Overcast,snow,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T12:00:00,1.6,-2.2,-0.3,86.93,0.002,100,"rain,snow",0.04,0.16,,14,340,1015.5,99.6,10,49,0.2,0,,"Snow, Rain, Overcast",snow,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T13:00:00,1.6,-1.7,0.1,89.47,0.01,100,"rain,snow",0.04,0.21,,11.5,330,1014.6,99.6,8,52,0.2,1,,"Snow, Rain, Overcast",snow,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T14:00:00,1.5,-1.9,0.2,90.7,0.292,100,"rain,snow",0.04,0.25,,11.9,320,1014,99.4,7,44,0.2,0,,"Snow, Rain, Overcast",snow,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T15:00:00,1.3,-2.7,0.3,93.22,0.205,100,"rain,snow",0.04,0.29,,14.7,300,1013.7,99.1,6,28,0.1,0,,"Snow, Rain, Overcast",snow,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T16:00:00,0.4,-3.1,-0.1,96.48,0.481,100,"rain,snow",0.04,0.33,,11.2,290,1013.6,99.1,3,16,0.1,0,,"Snow, Rain, Overcast",snow,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T17:00:00,0.4,-2.9,0,97.83,0.295,100,"rain,snow",0.04,0.37,,10.1,290,1013.3,98.4,3,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T18:00:00,0.2,-3.5,-0.1,97.88,0.489,100,"rain,snow",0.04,0.41,,11.5,300,1013.1,98.5,3,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T19:00:00,0.2,-3.5,-0.1,97.88,0.297,100,"rain,snow",0.04,0.45,,11.5,300,1012.7,99,5,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T20:00:00,0.3,-3.3,-0.1,96.52,0.101,100,"rain,snow",0.04,0.49,,11.9,290,1012.7,99.2,5,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T21:00:00,0.3,-3.2,0,97.84,0.097,100,"rain,snow",0.04,0.53,,11.2,290,1012.6,99.1,7,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T22:00:00,0.5,-3.5,0,96.52,0.002,100,"rain,snow",0.04,0.57,,13.7,280,1012.2,98.5,10,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-06T23:00:00,0.5,-3.5,0.1,97.21,0.004,100,"rain,snow",0.04,0.62,,13.6,270,1012,98.1,8,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T00:00:00,0.3,-3.6,0.1,97.88,0.291,100,"rain,snow",0.04,0.66,,12.9,270,1011.7,98.1,4,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T01:00:00,0.3,-3.5,-0.1,96.56,0.195,100,"rain,snow",0.04,0.7,,12.6,270,1011.6,97.3,3,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T02:00:00,0.3,-3.5,0.1,97.87,0.191,100,"rain,snow",0.04,0.74,,12.6,270,1011.2,96.1,8,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T03:00:00,0.5,-3.9,0.1,96.54,0.002,100,"rain,snow",0.04,0.78,,15.8,270,1011,95.9,9,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T04:00:00,0.5,-4.1,0.1,96.58,0.014,100,"rain,snow",0.04,0.82,,16.9,270,1010.8,95.4,7,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T05:00:00,0.3,-3.8,-0.1,96.53,0.199,100,"rain,snow",0.04,0.86,,14,260,1010.6,90.9,4,0,,0,,"Snow, Rain, Overcast",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T06:00:00,0.3,-3.6,-0.1,96.51,0.204,100,"rain,snow",0.04,0.9,,13.3,260,1010.4,88.5,3,0,,0,,"Snow, Rain, Partially cloudy",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T07:00:00,0.3,-3.7,-0.1,96.51,0.298,100,"rain,snow",0.04,0.94,,13.6,260,1010.2,86,5,0,,0,,"Snow, Rain, Partially cloudy",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T08:00:00,0.3,-3.6,-0.1,96.59,0.203,100,"rain,snow",0.04,0.98,,13.3,250,1010.2,84.1,5,1.4,0,0,,"Snow, Rain, Partially cloudy",snow,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T09:00:00,0.3,-3.4,-0.1,96.58,0.199,100,"rain,snow",0,0.94,,12.2,260,1010.6,82.8,3,5,0,0,,"Snow, Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T10:00:00,0.2,-3.3,-0.1,97.86,0.667,100,"rain,snow",0,0.9,,10.8,250,1010.8,83.2,2,10,0,0,,"Snow, Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T11:00:00,0.4,-2.7,-0.1,96.54,0.386,100,"rain,snow",0,0.86,,9.3,250,1010.7,88.7,6,21,0.1,0,,"Snow, Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T12:00:00,0.6,-3.1,-0.1,95.2,0.006,100,"rain,snow",0,0.82,,11.9,250,1010.5,92.8,5,87,0.3,1,,"Snow, Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T13:00:00,0.7,-2.7,0.4,97.84,0.101,100,"rain,snow",0,0.78,,10.8,250,1010.1,92.7,6,81,0.3,1,,"Snow, Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T14:00:00,1.1,-2,0.6,96.52,0.386,100,"rain,snow",0,0.74,,10.4,240,1009.7,90.7,5,71,0.3,1,,"Snow, Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T15:00:00,1.1,-2.1,0.6,96.56,0.2,100,"rain,snow",0,0.7,,10.8,240,1009.7,84.5,5,32,0.1,0,,"Snow, Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T16:00:00,1.3,-1.2,0.8,96.57,0.384,100,"rain,snow",0,0.66,,8.3,250,1009.7,85.7,8,10,0,0,,"Snow, Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T17:00:00,1.1,-1.4,0.7,96.6,0.392,100,"rain,snow",0,0.62,,7.9,240,1009.9,89.7,10,5,0,0,,"Snow, Rain, Partially cloudy",rain,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2021-01-07T18:00:00,1,-1,0.6,97.23,0.106,100,"rain,snow",0,0.57,,6.5,240,1009.9,92.6,10,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T19:00:00,1,-1.4,0.6,97.26,0.101,100,"rain,snow",0,0.53,,7.5,230,1009.9,94.9,8,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T20:00:00,0.8,-1.6,0.6,97.93,0.194,100,"rain,snow",0,0.49,,7.5,240,1010,95.4,6,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T21:00:00,0.8,-1.5,0.6,97.92,0.189,100,"rain,snow",0,0.45,,7.2,240,1010,94.7,5,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T22:00:00,1.1,-0.7,0.7,96.6,0.195,100,"rain,snow",0,0.41,,6.1,240,1010,93.6,5,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-07T23:00:00,1.1,-0.3,0.8,97.92,0.095,100,"rain,snow",0,0.37,,5,240,1010.1,90.6,49.7,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T00:00:00,1.3,-0.7,1,97.92,0.094,100,"rain,snow",0,0.33,,6.5,290,1010.1,91.8,8,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T01:00:00,1.5,-0.6,1.1,97.32,0.004,100,"rain,snow",0,0.29,,6.8,290,1010.1,93.7,7,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T02:00:00,1.6,-0.2,0.9,94.67,0.004,100,"rain,snow",0,0.25,,6.1,320,1010,93.3,8,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T03:00:00,1.5,-0.9,0.9,95.31,0.099,100,"rain,snow",0,0.21,,7.9,340,1010.3,94.9,7,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T04:00:00,1.3,-2.2,0.7,95.27,0.001,100,"rain,snow",0,0.16,,12.2,350,1010.5,97.2,9,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T05:00:00,1.3,-1.6,0.5,94.63,0.098,100,"rain,snow",0,0.12,,9.4,340,1010.7,96.8,9,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T06:00:00,0.8,-3,0.2,95.28,0.294,100,"rain,snow",0,0.08,,13.3,360,1011,97.5,8,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T07:00:00,0.6,-3.1,0.2,96.58,0.197,100,"rain,snow",0,0.04,,12.6,10,1011.5,97.6,6,0,,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T08:00:00,0.6,-3.3,-0.1,94.61,0.002,100,"rain,snow",0,0,,13.3,350,1012,97.2,8,1.2,0,0,,"Snow, Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T09:00:00,0.6,-2.4,-0.1,94.55,0,0,,0,0,,9.3,330,1012.7,96.5,8,11,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T10:00:00,0.8,-1.6,0.2,95.21,0,0,,0,0,,7.5,300,1013.5,96,9,35,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T11:00:00,1.1,-1.5,0.4,94.55,0,0,,0,0,,8.3,300,1013.9,95.3,9,74,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T12:00:00,1.2,-2.3,0.6,95.79,0,0,,0,0,,11.5,290,1014,93.8,6.1,95,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T13:00:00,1.1,-2.4,0.6,96.25,0.094,100,"rain,snow",0,0,,11.9,300,1014.1,92.5,5.1,34,0.1,0,,"Snow, Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T14:00:00,2.1,-1.3,0.4,88.09,0.001,100,rain,0,0,,12.2,320,1014.2,84.1,10.1,41,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T15:00:00,2.1,-1.6,0.2,86.84,0.013,100,rain,0,0,,14,310,1014.4,77.2,20,52,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T16:00:00,2.1,-1.8,-0.3,83.78,0,0,,0,0,,15.1,330,1015,60.4,20.1,14,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T17:00:00,1.6,-1.6,-0.6,84.95,0,0,,0,0,,11.2,330,1015.7,59.2,20,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T18:00:00,1.5,-2.6,-1.1,82.75,0,0,,0,0,,15.1,340,1016.3,53.7,25.1,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T19:00:00,0.8,-2.4,-1.3,85.49,0,0,,0,0,,10.5,330,1016.8,48.4,30,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T20:00:00,0.6,-2.4,-1.4,86.09,0,0,,0,0,,9.4,330,1017.4,47.6,35,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T21:00:00,0.6,-3.3,-1.4,86.08,0,0,,0,0,,13.3,340,1017.7,39.8,35,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T22:00:00,0.3,-4.4,-2.1,83.82,0,0,,0,0,,17.2,350,1018.2,39.9,40,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-08T23:00:00,0.6,-3.3,-1.9,83.14,0,0,,0,0,,13.3,330,1018.7,43.4,40,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T00:00:00,0.6,-3.7,-1.6,84.84,0,0,,0,0,,15.4,320,1019.1,49.6,35,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T01:00:00,0.8,-3.3,-1.3,85.48,0,0,,0,0,,14.4,340,1019.4,51.9,30.1,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T02:00:00,0.6,-1.5,-0.9,89.08,0,0,,0,0,,6.5,290,1019.4,49.2,30,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T03:00:00,0.2,-2.7,-1.3,89.71,0,0,,0,0,,8.6,280,1019.7,43.2,30,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T04:00:00,-0.1,-2.8,-0.8,94.92,0,0,,0,0,,7.9,270,1020,43.9,20,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T05:00:00,0.4,-1.5,-0.5,94.3,0,0,,0,0,,5.8,270,1020.5,49.7,18,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T06:00:00,0.8,-1.8,-0.2,93.1,0,0,,0,0,,8.3,300,1020.6,51.4,24.9,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T07:00:00,0.8,-2.2,-0.3,91.83,0,0,,0,0,,9.7,310,1021.1,50.6,24.9,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T08:00:00,1,-1.6,-0.4,90.53,0,0,,0,0,,8.3,310,1021.4,52.8,25,3.5,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T09:00:00,1,-2.4,-0.4,90.44,0,0,,0,0,,11.2,300,1022,53.7,20,7,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T10:00:00,1.1,-2.4,-1.3,83.87,0,0,,0,0,,11.9,320,1022.6,52.1,25,21,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T11:00:00,1.3,1.3,-1.6,80.86,0,0,,0,0,,3.6,290,1023,54.6,25,59,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T12:00:00,1.8,-1.1,-1.1,80.94,0,0,,0,0,,9.7,300,1022.9,55.6,30,75,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T13:00:00,2.1,-0.6,-0.9,80.82,0,0,,0,0,,9.3,310,1022.8,57,30,103,0.4,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T14:00:00,2.1,-1.3,-1.3,78,0,0,,0,0,,12.2,310,1022.8,55.6,35,161,0.6,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T15:00:00,2.1,0.4,-1.1,79.05,0,0,,0,0,,6.1,320,1022.8,52.9,35,45,0.2,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T16:00:00,2.1,2.1,-1.3,78.09,0,0,,0,0,,3.6,119,1023,55,35,26,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T17:00:00,0.9,-0.8,-1.3,85.37,0,0,,0,0,,5.4,219,1023.3,57.3,25,5,0,0,,Partially cloudy,partly-cloudy-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T18:00:00,0.8,0.8,-1.3,85.52,0,0,,0,0,,4.7,320,1023.6,67.7,25,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T19:00:00,0.2,-1.9,-1.1,90.94,0,0,,0,0,,6.1,91,1023.9,78.8,25,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T20:00:00,0.1,-1.6,-1.4,89.24,0,0,,0,0,,5.4,91,1024,80.2,25,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T21:00:00,-0.2,-1.8,-1.8,88.74,0,0,,0,0,,5,120,1024.1,79.5,25,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T22:00:00,-0.2,-2.3,-1.8,88.84,0,0,,0,0,,6.1,130,1024.3,73.2,25,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-09T23:00:00,-0.5,-0.5,-1.6,91.99,0,0,,0,0,,4,200,1024.4,68.5,18,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T00:00:00,-0.5,-3.3,-0.9,97.21,0,0,,0,0,,7.9,250,1024.4,67.3,1,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T01:00:00,-0.4,-2.8,-0.4,99.94,0,0,,0,0,,6.8,250,1024.1,67.6,1,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T02:00:00,0,0,-0.5,96.59,0,0,,0,0,,1.8,190,1024.1,67.4,5,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T03:00:00,0.3,0.3,-0.7,93.3,0,0,,0,0,,4.7,140,1024.2,65.7,6,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T04:00:00,0.3,-2.1,-0.5,94.6,0,0,,0,0,,7.2,150,1023.9,61.2,7,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T05:00:00,0.5,-2,-0.4,93.94,0,0,,0,0,,7.6,180,1023.4,55.4,9,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T06:00:00,0.6,-2.4,-0.3,93.31,0,0,,0,0,,9.3,210,1023.4,52.3,10,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T07:00:00,0.8,-2.4,0.1,95.19,0,0,,0,0,,10.1,200,1023.3,54.3,8,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T08:00:00,1,-2,-0.2,92.02,0,0,,0,0,,9.7,200,1023.1,57.1,8,3.6,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T09:00:00,0.6,-2.4,-0.2,94.52,0,0,,0,0,,9.4,190,1023.2,13,6,10,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T10:00:00,1.1,-1.6,0.2,93.23,0,0,,0,0,,8.7,190,1023.5,52.7,6,22,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T11:00:00,2,-3.1,0.6,90.69,0,0,,0,0,,23.4,220,1023.5,47.8,6,84,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T12:00:00,2.5,-1.7,0.7,87.61,0,0,,0,0,,17.3,220,1023.3,35.2,8,99,0.4,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T13:00:00,3.3,-0.1,1.1,85.12,0,0,,0,0,,13.7,210,1022.9,25,10,90,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T14:00:00,4.1,0.5,1.3,82.17,0,0,,0,0,,15.9,220,1022.1,22.4,15,125,0.5,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T15:00:00,4.3,0.2,0.7,77.09,0,0,,0,0,,20.5,230,1021.6,28.1,20,62,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T16:00:00,3.6,-0.1,0.4,79.61,0,0,,0,0,,15.5,230,1021.4,36.9,20.1,43,0.2,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T17:00:00,3.3,-0.6,0.2,79.69,0,0,,0,0,,17.3,220,1021.3,46.9,20.1,10,0,0,,Partially cloudy,partly-cloudy-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T18:00:00,3.2,-0.9,0.6,83.05,0,0,,0,0,,17.3,230,1021.1,58.3,20.1,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T19:00:00,2.9,-1.7,1.3,89.77,0,0,,0,0,,20.9,230,1020.9,60.9,15,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T20:00:00,2.8,-2,1.7,91.85,0,0,,0,0,,23,230,1020.8,60.5,10,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T21:00:00,3.1,-1.5,1.7,90.09,0,0,,0,0,,21.9,230,1020.5,69.3,10,0,,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T22:00:00,2.9,-2.1,2.1,94.48,0.095,100,rain,0,0,,24.1,230,1020.4,91.8,7,0,,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-10T23:00:00,3.1,-1.5,2.2,93.34,0.097,100,rain,0,0,,21.6,230,1020.1,99,6,0,,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T00:00:00,3.1,-1.5,2.4,94.58,0.004,100,rain,0,0,,21.6,240,1019.9,99.7,6,0,,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T01:00:00,3.1,-1.3,2.4,94.63,0.001,100,rain,0,0,,20.2,230,1019.3,99.7,6,0,,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T02:00:00,3.1,-1.3,2.6,95.9,0,0,,0,0,,20.5,230,1019.1,96.6,6,0,,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T03:00:00,3.1,-1.5,2.7,96.58,0,0,,0,0,,21.9,230,1018.8,91.3,4,0,,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T04:00:00,3.1,-1.2,2.6,95.92,0,0,,0,0,,19.4,220,1018.5,95.3,4,0,,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T05:00:00,3.1,-1.4,2.6,95.91,0,0,,0,0,,20.9,220,1018,97.9,4,0,,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T06:00:00,3.1,-1.2,2.4,94.64,0.099,100,rain,0,0,,19.8,210,1017.3,99.3,4,0,,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T07:00:00,2.9,-2.2,2.2,95.27,0.314,100,rain,0,0,,25.2,220,1017.1,99.4,6,0,,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T08:00:00,2.8,-2.2,1.9,93.28,0.206,100,rain,0,0,,24.5,210,1016.7,99.5,7,0.9,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T09:00:00,2.6,-2.6,1.9,94.57,0.01,100,rain,0,0,,26.3,220,1016.2,98.5,5,6,0,0,,"Rain, Overcast",rain,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2021-01-11T10:00:00,2.5,-3,1.6,93.29,0,0,,0,0,,28.8,220,1016.1,97.9,5,11,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T11:00:00,2.2,-3.4,1.2,93.25,0,0,,0,0,,27.3,210,1016,90,6,19,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T12:00:00,2.3,-3,1.6,94.52,0,0,,0,0,,26.3,220,1015.4,89.8,4,23,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T13:00:00,2.6,-2.9,1.9,94.56,0,0,,0,0,,28.4,210,1014.4,98.5,5,19,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T14:00:00,2.8,-2.5,1.9,93.28,0,0,,0,0,,27,210,1013.4,95.1,7,17,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T15:00:00,3.1,-2.3,2.1,93.26,0,0,,0,0,,28.8,220,1012.9,95.9,7,9,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-01-11T16:00:00,3.1,-1.9,1.9,91.33,0,0,,0,0,,25.6,220,1012.1,99.2,8,7,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
